Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,image
plc-10305-grey,Palace 10305 Grey/ Beige Oriental Rug,"<p>The Palace Grey Oriental Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Grey</li>
<li>
<strong>Color Blend:</strong> Grey/ Beige</li>
<li>
<strong>Primary Pattern:</strong> Oriental</li>
<li>
<strong>Secondary Pattern:</strong> Oriental</li>
<li>
<strong>Model:</strong> PAL103052X3</li>
<li>
<strong>Country of Origin:</strong> India</li>
<li>
<strong>Style:</strong> Traditional</li>
<li>
<strong>Fiber Type:</strong> Wool</li>
<li>
<strong>Back Type:</strong> KNOTTED WOOL</li>
<li>
<strong>Weave:</strong> Hand-Knotted</li>
<li>
<strong>Pile Type:</strong> Cut Pile</li>
<li>
<strong>Pile Height:</strong> 0.06</li>
</ul>
<p><em>The Palace collection is a beautiful selection of traditional Oushak patterns in modern, yet classic colors. Hand-knotted of the softest wools, Palace delivers an unparallel level of luxury craftsmanship for the most discerning customer.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Traditional,"Category: Traditional/Traditional, Collection: PLC, Fiber Type: Wool, Shape: Rectangle, Style Type: Traditional, Weave: Hand-Knotted",True,Color,Grey,,Size,Scatter 2' X  3',,,,,P10305060091ST,0.0,shopify,21.0,deny,manual,299.5,599.0,True,True,,,,,748679460625.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10305_3734847b-de6c-483a-907f-c612241a030f.jpg?v=1762562010,1.0,Palace 10305 Grey Oriental Rug,False,Oriental Weavers PALACE Traditional Oriental Hand-Knotted Wool Rug,The Palace Grey Oriental Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Hand-Knotted,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10305_3734847b-de6c-483a-907f-c612241a030f.jpg?v=1762562010,lb,,,active,data/rugs/0180_palace_10305_3734847b-de6c-483a-907f-c612241a030f.jpg
plc-10305-grey,,,,,,,,,Grey,,,"Runner 2' 6"" X 10'",,,,,P10305076305ST,0.0,shopify,8.0,deny,manual,1299.0,2599.0,True,True,,,,,748679459698.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10305_runner_c2432f0d-4cfd-4e29-a5ac-d40833911598.jpg?v=1762562010,2.0,Palace 10305 Grey Oriental Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10305_runner_c2432f0d-4cfd-4e29-a5ac-d40833911598.jpg?v=1762562010,lb,,,,data/rugs/0181_palace_10305_runner_c2432f0d-4cfd-4e29-a5ac-d40833911598.jpg
plc-10305-grey,,,,,,,,,Grey,,,6X9,,,,,P10305183275ST,0.0,shopify,8.0,deny,manual,2699.0,5399.0,True,True,,,,,748679459704.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10305_corner_c89d5ddf-aa1b-4fa4-a743-278e0bde124f.jpg?v=1762562010,3.0,Palace 10305 Grey Oriental Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10305_3734847b-de6c-483a-907f-c612241a030f.jpg?v=1762562010,lb,,,,data/rugs/0182_palace_10305_corner_c89d5ddf-aa1b-4fa4-a743-278e0bde124f.jpg
plc-10305-grey,,,,,,,,,Grey,,,8X11 (8′ X 10′),,,,,P10305244305ST,0.0,shopify,22.0,deny,manual,3899.0,7799.0,True,True,,,,,748679459711.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10305_3734847b-de6c-483a-907f-c612241a030f.jpg?v=1762562010,lb,,,,
plc-10305-grey,,,,,,,,,Grey,,,8X11 (9′ X 12′),,,,,P10305275366ST,0.0,shopify,18.0,deny,manual,5299.0,10599.0,True,True,,,,,748679459728.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10305_3734847b-de6c-483a-907f-c612241a030f.jpg?v=1762562010,lb,,,,
plc-10305-grey,,,,,,,,,Grey,,,10X13,,,,,P10305305427ST,0.0,shopify,21.0,deny,manual,6899.0,13799.0,True,True,,,,,748679459735.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10305_3734847b-de6c-483a-907f-c612241a030f.jpg?v=1762562010,lb,,,,
plc-10302-brown,Palace 10302 Brown/ Beige Oriental Rug,"<p>The Palace Brown Oriental Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Brown</li>
<li>
<strong>Color Blend:</strong> Brown/ Beige</li>
<li>
<strong>Primary Pattern:</strong> Oriental</li>
<li>
<strong>Secondary Pattern:</strong> Oriental</li>
<li>
<strong>Model:</strong> PAL1030226X10</li>
<li>
<strong>Country of Origin:</strong> India</li>
<li>
<strong>Style:</strong> Traditional</li>
<li>
<strong>Fiber Type:</strong> Wool</li>
<li>
<strong>Back Type:</strong> KNOTTED WOOL</li>
<li>
<strong>Weave:</strong> Hand-Knotted</li>
<li>
<strong>Pile Type:</strong> Cut Pile</li>
<li>
<strong>Pile Height:</strong> 0.06</li>
</ul>
<p><em>The Palace collection is a beautiful selection of traditional Oushak patterns in modern, yet classic colors. Hand-knotted of the softest wools, Palace delivers an unparallel level of luxury craftsmanship for the most discerning customer.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Traditional,"Category: Traditional/Traditional, Collection: PLC, Fiber Type: Wool, Shape: Runner, Style Type: Traditional, Weave: Hand-Knotted",True,Color,Brown,,Size,"Runner 2' 6"" X 10'",,,,,P10302076305ST,0.0,shopify,4.0,deny,manual,1299.0,2599.0,True,True,,,,,748679459599.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10302_0fe6e336-4ff7-4bcf-a7b4-ac5f6e9cc670.jpg?v=1762562007,1.0,Palace 10302 Brown Oriental Rug,False,Oriental Weavers PALACE Traditional Oriental Hand-Knotted Wool Rug,The Palace Brown Oriental Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Hand-Knotted,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10302_runner_a8a0c5b9-0cd1-4bcc-ab56-f6a512fc0732.jpg?v=1762562006,lb,,,active,data/rugs/0186_palace_10302_0fe6e336-4ff7-4bcf-a7b4-ac5f6e9cc670.jpg
plc-10302-brown,,,,,,,,,Brown,,,6X9,,,,,P10302183275ST,0.0,shopify,12.0,deny,manual,2699.0,5399.0,True,True,,,,,748679459605.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10302_runner_a8a0c5b9-0cd1-4bcc-ab56-f6a512fc0732.jpg?v=1762562006,2.0,Palace 10302 Brown Oriental Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10302_0fe6e336-4ff7-4bcf-a7b4-ac5f6e9cc670.jpg?v=1762562007,lb,,,,data/rugs/0187_palace_10302_runner_a8a0c5b9-0cd1-4bcc-ab56-f6a512fc0732.jpg
plc-10302-brown,,,,,,,,,Brown,,,8X11 (8′ X 10′),,,,,P10302244305ST,0.0,shopify,14.0,deny,manual,3899.0,7799.0,True,True,,,,,748679459612.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10302_rs_91140507-37be-43d0-a3c1-75dbe4ecf74e.jpg?v=1762562007,3.0,Palace 10302 Brown Oriental Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10302_0fe6e336-4ff7-4bcf-a7b4-ac5f6e9cc670.jpg?v=1762562007,lb,,,,data/rugs/0188_palace_10302_rs_91140507-37be-43d0-a3c1-75dbe4ecf74e.jpg
plc-10302-brown,,,,,,,,,Brown,,,8X11 (9′ X 12′),,,,,P10302275366ST,0.0,shopify,24.0,deny,manual,5299.0,10599.0,True,True,,,,,748679459629.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10302_rs_mrs_cef8e2f7-e5f6-4cea-8ea2-a39f735a4cb1.jpg?v=1762562010,4.0,Palace 10302 Brown Oriental Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10302_0fe6e336-4ff7-4bcf-a7b4-ac5f6e9cc670.jpg?v=1762562007,lb,,,,data/rugs/0189_palace_10302_rs_mrs_cef8e2f7-e5f6-4cea-8ea2-a39f735a4cb1.jpg
plc-10302-brown,,,,,,,,,Brown,,,10X13,,,,,P10302305427ST,0.0,shopify,4.0,deny,manual,6899.0,13799.0,True,True,,,,,748679459636.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10302_corner_062eae25-bd88-462a-b6d5-750252743f84.jpg?v=1762562007,5.0,Palace 10302 Brown Oriental Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/palace_10302_0fe6e336-4ff7-4bcf-a7b4-ac5f6e9cc670.jpg?v=1762562007,lb,,,,data/rugs/0190_palace_10302_corner_062eae25-bd88-462a-b6d5-750252743f84.jpg
myers-myp19-grey,Myers Park Myp19 Grey/ Charcoal Animal Geometric Rug,"<p>The Myers Park Grey Animal Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Grey</li>
<li>
<strong>Color Blend:</strong> Grey/ Charcoal</li>
<li>
<strong>Primary Pattern:</strong> Animal</li>
<li>
<strong>Secondary Pattern:</strong> Geometric</li>
<li>
<strong>Model:</strong> MYEMYP192X8</li>
<li>
<strong>Country of Origin:</strong> China</li>
<li>
<strong>Style:</strong> Casual</li>
<li>
<strong>Fiber Type:</strong> Polyester</li>
<li>
<strong>Back Type:</strong> CLOTH</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Flat Weave</li>
<li>
<strong>Pile Height:</strong> 0.11</li>
</ul>
<p><em>In the Myers Park collection, technology meets tradition as intricate Persian designs, beautiful watercolor abstracts and photo-realistic hides are digitally recreated on a flatwoven polyester base.  The effect is an easy to care for, low profile rug with all the appeal of a vintage, one of a kind hand-knotted piece or a rustic patchwork constructed of natural hide.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Casual,"Category: Casual/Casual, Collection: MYERS, Fiber Type: Polyester, Shape: Runner, Style Type: Casual, Weave: Machine-Woven",True,Color,Grey,,Size,Runner 2' X  8',,,,,MMYP19061245ST,0.0,shopify,50.0,deny,manual,129.5,259.0,True,True,,,,,748679582921.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp19_265d35ca-3812-4907-a50f-5e7196eb7d0e.jpg?v=1762562004,1.0,Myers Park MYP19 Grey Animal Rug,False,Oriental Weavers MYERS PARK Casual Animal Geometric Machine-Woven Polyester Rug,The Myers Park Grey Animal Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp19_runner_e170c3ea-518b-4513-8335-2481d79ca1f0.jpg?v=1762562003,lb,,,active,data/rugs/0191_myers_park_myp19_265d35ca-3812-4907-a50f-5e7196eb7d0e.jpg
myers-myp19-grey,,,,,,,,,Grey,,,5X8,,,,,MMYP19152213ST,0.0,shopify,199.0,deny,manual,229.5,459.0,True,True,,,,,748679582938.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp19_runner_e170c3ea-518b-4513-8335-2481d79ca1f0.jpg?v=1762562003,2.0,Myers Park MYP19 Grey Animal Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp19_265d35ca-3812-4907-a50f-5e7196eb7d0e.jpg?v=1762562004,lb,,,,data/rugs/0192_myers_park_myp19_runner_e170c3ea-518b-4513-8335-2481d79ca1f0.jpg
myers-myp19-grey,,,,,,,,,Grey,,,8X11 (7′ 8″ X 10′),,,,,MMYP19234305ST,0.0,shopify,75.0,deny,manual,459.5,919.0,True,True,,,,,748679582945.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp19_zoom_c03aa6e9-0bf9-4162-a382-14b99c47ba44.jpg?v=1762562004,3.0,Myers Park MYP19 Grey Animal Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp19_265d35ca-3812-4907-a50f-5e7196eb7d0e.jpg?v=1762562004,lb,,,,data/rugs/0193_myers_park_myp19_zoom_c03aa6e9-0bf9-4162-a382-14b99c47ba44.jpg
myers-myp19-grey,,,,,,,,,Grey,,,8X11 (8′ 9″ X 12′),,,,,MMYP19266366ST,0.0,shopify,89.0,deny,manual,699.5,1399.0,True,True,,,,,748679582952.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp19_angle_d6063262-856f-4ced-ada5-c3893bd56c80.jpg?v=1762562004,4.0,Myers Park MYP19 Grey Animal Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp19_265d35ca-3812-4907-a50f-5e7196eb7d0e.jpg?v=1762562004,lb,,,,data/rugs/0194_myers_park_myp19_angle_d6063262-856f-4ced-ada5-c3893bd56c80.jpg
myers-myp19-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp19_corner_43e87196-5ef8-4442-9c0f-1eabff247391.jpg?v=1762562004,5.0,Myers Park MYP19 Grey Animal Rug,,,,,,,,,,,,,,,,,,,,,,,,,data/rugs/0195_myers_park_myp19_corner_43e87196-5ef8-4442-9c0f-1eabff247391.jpg
myers-myp18-beige,Myers Park Myp18 Beige/ Grey Animal Geometric Rug,"<p>The Myers Park Beige Animal Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Beige</li>
<li>
<strong>Color Blend:</strong> Beige/ Grey</li>
<li>
<strong>Primary Pattern:</strong> Animal</li>
<li>
<strong>Secondary Pattern:</strong> Geometric</li>
<li>
<strong>Model:</strong> MYEMYP182X8</li>
<li>
<strong>Country of Origin:</strong> China</li>
<li>
<strong>Style:</strong> Casual</li>
<li>
<strong>Fiber Type:</strong> Polyester</li>
<li>
<strong>Back Type:</strong> CLOTH</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Flat Weave</li>
<li>
<strong>Pile Height:</strong> 0.11</li>
</ul>
<p><em>In the Myers Park collection, technology meets tradition as intricate Persian designs, beautiful watercolor abstracts and photo-realistic hides are digitally recreated on a flatwoven polyester base.  The effect is an easy to care for, low profile rug with all the appeal of a vintage, one of a kind hand-knotted piece or a rustic patchwork constructed of natural hide.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Casual,"Category: Casual/Casual, Collection: MYERS, Fiber Type: Polyester, Shape: Runner, Style Type: Casual, Weave: Machine-Woven",True,Color,Beige,,Size,Runner 2' X  8',,,,,MMYP18061245ST,0.0,shopify,27.0,deny,manual,129.5,259.0,True,True,,,,,748679582884.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp18_535523cc-eb93-40b1-9277-8d1d4c75eb6f.jpg?v=1762562000,1.0,Myers Park MYP18 Beige Animal Rug,False,Oriental Weavers MYERS PARK Casual Animal Geometric Machine-Woven Polyester Rug,The Myers Park Beige Animal Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp18_runner_24026d21-3c4d-4b98-85b1-9a459d2b4f28.jpg?v=1762562000,lb,,,active,data/rugs/0196_myers_park_myp18_535523cc-eb93-40b1-9277-8d1d4c75eb6f.jpg
myers-myp18-beige,,,,,,,,,Beige,,,5X8,,,,,MMYP18152213ST,0.0,shopify,6.0,deny,manual,229.5,459.0,True,True,,,,,748679582891.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp18_runner_24026d21-3c4d-4b98-85b1-9a459d2b4f28.jpg?v=1762562000,2.0,Myers Park MYP18 Beige Animal Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp18_535523cc-eb93-40b1-9277-8d1d4c75eb6f.jpg?v=1762562000,lb,,,,data/rugs/0197_myers_park_myp18_runner_24026d21-3c4d-4b98-85b1-9a459d2b4f28.jpg
myers-myp18-beige,,,,,,,,,Beige,,,8X11 (7′ 8″ X 10′),,,,,MMYP18234305ST,0.0,shopify,14.0,deny,manual,459.5,919.0,True,True,,,,,748679582907.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp18_zoom_7022e1bd-ce52-4bfb-ad46-51f041182267.jpg?v=1762562001,3.0,Myers Park MYP18 Beige Animal Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp18_535523cc-eb93-40b1-9277-8d1d4c75eb6f.jpg?v=1762562000,lb,,,,data/rugs/0198_myers_park_myp18_zoom_7022e1bd-ce52-4bfb-ad46-51f041182267.jpg
myers-myp18-beige,,,,,,,,,Beige,,,8X11 (8′ 9″ X 12′),,,,,MMYP18266366ST,0.0,shopify,21.0,deny,manual,699.5,1399.0,True,True,,,,,748679582914.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp18_angle_86f99cf2-2199-473d-9a06-fe99b43473a0.jpg?v=1762562001,4.0,Myers Park MYP18 Beige Animal Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp18_535523cc-eb93-40b1-9277-8d1d4c75eb6f.jpg?v=1762562000,lb,,,,data/rugs/0199_myers_park_myp18_angle_86f99cf2-2199-473d-9a06-fe99b43473a0.jpg
myers-myp18-beige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp18_corner_f5c3d3b7-40a1-4929-a5c1-53f668d16ee0.jpg?v=1762562000,5.0,Myers Park MYP18 Beige Animal Rug,,,,,,,,,,,,,,,,,,,,,,,,,data/rugs/0200_myers_park_myp18_corner_f5c3d3b7-40a1-4929-a5c1-53f668d16ee0.jpg
myers-myp17-grey,Myers Park Myp17 Grey/ Charcoal Animal Geometric Rug,"<p>The Myers Park Grey Animal Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Grey</li>
<li>
<strong>Color Blend:</strong> Grey/ Charcoal</li>
<li>
<strong>Primary Pattern:</strong> Animal</li>
<li>
<strong>Secondary Pattern:</strong> Geometric</li>
<li>
<strong>Model:</strong> MYEMYP172X8</li>
<li>
<strong>Country of Origin:</strong> China</li>
<li>
<strong>Style:</strong> Casual</li>
<li>
<strong>Fiber Type:</strong> Polyester</li>
<li>
<strong>Back Type:</strong> CLOTH</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Flat Weave</li>
<li>
<strong>Pile Height:</strong> 0.11</li>
</ul>
<p><em>In the Myers Park collection, technology meets tradition as intricate Persian designs, beautiful watercolor abstracts and photo-realistic hides are digitally recreated on a flatwoven polyester base.  The effect is an easy to care for, low profile rug with all the appeal of a vintage, one of a kind hand-knotted piece or a rustic patchwork constructed of natural hide.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Casual,"Category: Casual/Casual, Collection: MYERS, Fiber Type: Polyester, Shape: Runner, Style Type: Casual, Weave: Machine-Woven",True,Color,Grey,,Size,Runner 2' X  8',,,,,MMYP17061245ST,0.0,shopify,40.0,deny,manual,129.5,259.0,True,True,,,,,748679582846.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp17_5ee50938-9a6e-4634-a13e-759098c81926.jpg?v=1762561998,1.0,Myers Park MYP17 Grey Animal Rug,False,Oriental Weavers MYERS PARK Casual Animal Geometric Machine-Woven Polyester Rug,The Myers Park Grey Animal Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp17_runner_2c92220d-4839-4247-8a05-42a782db0ad6.jpg?v=1762561998,lb,,,active,data/rugs/0201_myers_park_myp17_5ee50938-9a6e-4634-a13e-759098c81926.jpg
myers-myp17-grey,,,,,,,,,Grey,,,5X8,,,,,MMYP17152213ST,0.0,shopify,9.0,deny,manual,229.5,459.0,True,True,,,,,748679582853.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp17_runner_2c92220d-4839-4247-8a05-42a782db0ad6.jpg?v=1762561998,2.0,Myers Park MYP17 Grey Animal Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp17_5ee50938-9a6e-4634-a13e-759098c81926.jpg?v=1762561998,lb,,,,data/rugs/0202_myers_park_myp17_runner_2c92220d-4839-4247-8a05-42a782db0ad6.jpg
myers-myp17-grey,,,,,,,,,Grey,,,8X11 (7′ 8″ X 10′),,,,,MMYP17234305ST,0.0,shopify,93.0,deny,manual,459.5,919.0,True,True,,,,,748679582877.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp17_zoom_47637a8a-112a-443d-8b6f-901b889ecaad.jpg?v=1762561999,3.0,Myers Park MYP17 Grey Animal Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp17_5ee50938-9a6e-4634-a13e-759098c81926.jpg?v=1762561998,lb,,,,data/rugs/0203_myers_park_myp17_zoom_47637a8a-112a-443d-8b6f-901b889ecaad.jpg
myers-myp17-grey,,,,,,,,,Grey,,,8X11 (8′ 9″ X 12′),,,,,MMYP17266366ST,0.0,shopify,39.0,deny,manual,699.5,1399.0,True,True,,,,,748679582860.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp17_angle_92790713-99ea-47a4-a2d8-2773d2c03dc0.jpg?v=1762561999,4.0,Myers Park MYP17 Grey Animal Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp17_5ee50938-9a6e-4634-a13e-759098c81926.jpg?v=1762561998,lb,,,,data/rugs/0204_myers_park_myp17_angle_92790713-99ea-47a4-a2d8-2773d2c03dc0.jpg
myers-myp17-grey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp17_corner_14054f4d-15fb-4f72-88bb-6d23dedd45ad.jpg?v=1762561998,5.0,Myers Park MYP17 Grey Animal Rug,,,,,,,,,,,,,,,,,,,,,,,,,data/rugs/0205_myers_park_myp17_corner_14054f4d-15fb-4f72-88bb-6d23dedd45ad.jpg
myers-myp12-grey,Myers Park Myp12 Grey/ Blue Abstract Rug,"<p>The Myers Park Grey Abstract Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Grey</li>
<li>
<strong>Color Blend:</strong> Grey/ Blue</li>
<li>
<strong>Primary Pattern:</strong> Abstract</li>
<li>
<strong>Secondary Pattern:</strong> Abstract</li>
<li>
<strong>Model:</strong> MYEMYP122X8</li>
<li>
<strong>Country of Origin:</strong> China</li>
<li>
<strong>Style:</strong> Contemporary</li>
<li>
<strong>Fiber Type:</strong> Polyester</li>
<li>
<strong>Back Type:</strong> CLOTH</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Flat Weave</li>
<li>
<strong>Pile Height:</strong> 0.11</li>
</ul>
<p><em>In the Myers Park collection, technology meets tradition as intricate Persian designs, beautiful watercolor abstracts and photo-realistic hides are digitally recreated on a flatwoven polyester base.  The effect is an easy to care for, low profile rug with all the appeal of a vintage, one of a kind hand-knotted piece or a rustic patchwork constructed of natural hide.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Contemporary,"Category: Contemporary/Casual, Collection: MYERS, Fiber Type: Polyester, Shape: Runner, Style Type: Contemporary, Weave: Machine-Woven",True,Color,Grey,,Size,Runner 2' X  8',,,,,MMYP12061245ST,0.0,shopify,1.0,deny,manual,129.5,259.0,True,True,,,,,748679582761.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp12_a7a8b872-e0b5-4b4f-bfe0-a1f560bfcba1.jpg?v=1762561993,1.0,Myers Park MYP12 Grey Abstract Rug,False,Oriental Weavers MYERS PARK Contemporary Abstract Machine-Woven Polyester Rug,The Myers Park Grey Abstract Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp12_runner_3553f2f5-967d-48f9-a3db-2fc7c962d4a7.jpg?v=1762561993,lb,,,active,data/rugs/0206_myers_park_myp12_a7a8b872-e0b5-4b4f-bfe0-a1f560bfcba1.jpg
myers-myp12-grey,,,,,,,,,Grey,,,5X8,,,,,MMYP12152213ST,0.0,shopify,21.0,deny,manual,229.5,459.0,True,True,,,,,748679582778.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp12_runner_3553f2f5-967d-48f9-a3db-2fc7c962d4a7.jpg?v=1762561993,2.0,Myers Park MYP12 Grey Abstract Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/myers_park_myp12_a7a8b872-e0b5-4b4f-bfe0-a1f560bfcba1.jpg?v=1762561993,lb,,,,data/rugs/0207_myers_park_myp12_runner_3553f2f5-967d-48f9-a3db-2fc7c962d4a7.jpg
